review_id,user_id,business_id,stars,useful,funny,cool,text,date,name,address,city,state,latitude,longitude,categories
lh0D5KLqwuoIA222n-TQDQ,H08ralhI2liB64HlMP1y7Q,VCpDjzQ0FIrfkgGghwoTrg,5.0,1,0,0,"Great service and delicious sushi and appetizers!  We always drove by this place and wanted to try it.  I read the Yelp reviews and saw photos which spurred our decision to finally try it.  I loved the New Orleans Roll with Smoked Oysters and Louisiana Roll with Crawfish, Crab, Cooked Shrimp and Spicy Mayo.  The Sunonomo Salad aka Cucumber/Pickled Salad with Black Sesame was full of flavor.  Shrimp Shu Mai with Ponzu sauce snd green onion was our son's favorite.  It is a small sushi place with 8 tables across from Jefferson Feed.  It reminds me of a typical neighborhood Sushi place in Los Angeles, our former hometown.  The chef is quite generous with portions of fish.  You won't be disappointed!",2015-08-15 01:20:32,Sake Don Sushi Bar,4402 Jefferson Hwy,Jefferson,LA,29.9590971,-90.1717817,"Restaurants, Food, Japanese, Sushi Bars, Beer, Wine & Spirits"
eprf3VBUiOJtZ90Z3BcM4A,y0HFxZKklJmALPdCg5_eLQ,Q6h2ohr1Uh7HW4Vn-n1kXg,4.0,1,0,0,"Not all Chinese eatery's are created equal and this place is a cut above the rest for the tasty cuisine they serve up!  I'm very partial to the Gen. Tso chicken either  as a black sesame serving or the traditional type and both are available.   Not really comparable to PF's in any sense but to each her own. I have been dining here for the past 7 years and found every dish to be full, meaty and the the vegetables crisp. My litmus test is the chicken dishes fat content which if you eat out for Chinese you will  Inevitably get those fatty pieces, but not here for some reason...and that's a good thing.  I recommend lunch for the best prices as the dinner menu can giddy up and go without too much effort.  Ohh and it's BYOB.  FYI: the wine store is across the street, down through a little alley way which leads to a parking lot....which is actually a good place to park as the lot at the Duck Sauce is a bit tight.  Beer store also there as well.",2013-01-28 16:14:21,Duck Sauce,127 S State St,Newtown,PA,40.2268019,-74.9367011,"Salad, Chinese, Seafood, Restaurants"
g1yKiX5rGhSL_IhWLXTPVg,c2cd2fJWzvNFxcjQPDvKmw,qK7E1up_L7JlJ8yhV6Gfxg,3.0,3,0,0,"Was so excited this place opened up in Philly, since I felt like I'd been missing out on the soft serve scene for quite a while. To be honest, my experience was a bit meh.

My boyfriend wanted to order the Pumpkin Spice swirled with Charcoal Vanilla. However, we were informed they did not have Charcoal Vanilla that day - a huge disappointment, given that this is one of their biggest selling points. Also, it was about 1-2pm on a weekend, not the end of the day or anything. My boyfriend ended up ordering the Pumpkin Spice and Taro instead - surprisingly, not a bad combination. We got condensed milk and oreo crumbles on top. Taro is great, it's light and not overly sweet, without an overwhelming taro flavor, would recommend. Hard pass on the Pumpkin Spice - it's way too sweet, we were sick of it after a few bites.

I ordered the Black Sesame and Matcha swirl on a chocolate cone - I've been drooling after similar soft serve pictures on Instagram for a couple years now. I opted for strawberry Pocky and green tea Pocky as toppings. This did not disappoint - I'd highly recommend this combination. It's definitely not too sweet, and I think people that generally don't like sweets would enjoy this dessert. Black Sesame and Matcha is a match made in heaven.

I wasn't expecting Kuriimii to be cheap, since it's obviously a trendy spot, but it's a bit hard to justify $5 for a cup and $6 for a cone. Unlike some of the older pictures, toppings are NOT unlimited anymore - you get 2 toppings with each purchase, additional toppings are 50 cents. As y'all may know, ya girl is a fan of unlimited toppings; I think it's an easy thing to offer at little expense to the vendor and great joy to customers. They have a great selection of available toppings, so I really hope they return to offering unlimited (or at least 3, c'mon) toppings soon.

Maybe my expectations are high, but I think Kuriimii is going to have trouble keeping up with the soft serve trend AND competing with the existing hoards of Chinatown ice cream shops if they don't make some changes. I don't think I'd choose this place over Teassert, A La Mousse, or T-Swirl. That being said, I'd return for the Black Sesame and Matcha swirl if I was craving it, and to try the Charcoal Vanilla - hence 3/5 instead of 2/5.",2017-10-30 08:38:37,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
i6sX3IIXf70c90BNkZb3tw,VpjQ7PeDcmITStEwn10bfg,HEf0QXnhxrcIWxRfAbQ2iA,5.0,0,0,0,Everything and I mean everything about this place was phenomenal.  The black sesame semifreddo dessert was one of the best desserts I have had in my life.  I've had Tabouleh and it wasn't like this,2019-12-30 16:05:08,Saba,5757 Magazine St,New Orleans,LA,29.9216645,-90.118555,"Mediterranean, Restaurants, Middle Eastern"
rRP11bcR1cfhgvooJSz5qw,DuC2TFDgADG_V47FeOP8mQ,xBMkvH_qR-LhA-kJ_Gwvqg,5.0,3,1,1,"Yum! There was a lot of hype about this place on Facebook, and I was worried that it wouldn't be up to its hype, but surprise! It is!

I've tried the Taipei special, the boyfriend special, and one that we made ourselves (black sesame, red beans, grass jelly, condensed milk & wafer sticks). 

The matcha and the taro were both really good and full of taste, whereas the black sesame base is a little more subtle but still yummy. Great texture of shaved ice that is Taiwanese style & the 1 extra free topping for checking in or liking on FB is an awesome deal. I really love the wafer sticks as they add a great crunch and taste to the texture of the shaved ice.

The price is also really good, considering how much these would go in NYC or in Koreatown in LA (although maybe that's not a fair comparison :P) 

5 stars!! I hope that the prices & quality stay consistent as it surely will attract more customers!

Oh and. ""Hold the door"" is written on the entrance door for all of you that know all the emotions that this phrase invokes. :'(",2016-07-11 16:53:10,Winterfell Dessert,32 S 40th St,Philadelphia,PA,39.956256,-75.202346,"Shaved Ice, Bubble Tea, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Taiwanese"
fMnDnAL3utY5nNefUu8UWg,LcHgZBG-AaDY9jzzONRphQ,qK7E1up_L7JlJ8yhV6Gfxg,4.0,2,0,0,"With the new rolled ice cream fad slowly fading away, there's been a strong contender for its successor and that's soft served ice cream with Asian flavors!!!

I personally love the texture and consistency of soft served ice cream more than anything so I may be a bit bias, but you can't argue with the flavors. There's so many unique Asian flavors that are constantly being updated and a wide variety of toppings to choose from!

My classic go-to option is the black sesame because I just love black sesame. It's a hard flavor to describe, but it's definitely worth sampling when you are there! 

Overall, it's a nice place to hangout after dinner and enjoy some sweets with friends for an affordable price!",2017-12-25 21:14:04,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
epZX9TzTDD4elxCEdXOxVg,HtdoDygKcKFKeFMTXqgH-w,qOrd_jWT3e16_wwRSpvYwQ,5.0,4,0,0,"We came during the Prix fixe deals, which is the best I could find in Tampa. So I've been there at least 10 times, the manager even knows us. He is a cool and friendly dude, always comes up to us if he see us.

The food is amazing. My husband had the best lobster bisque here (he likes to think hes a lobster bisque expert) It has a Asian twist (coconut milk and curry paste I think) which makes wonderful flavor. Sushi is also amazing, or my husband says so coz I dont eat sushi ( yes, I am ashamed as an Asian) However, I strangely love their sunrise roll. Its cooked and fried. Its so good that I forgot its sushi, they cheated a little by the drying lol. I love the rib so much but its definitely messy, not for a first date. Our favorite is the lobster tempura, which is discontinued. Its not just goood because it is lobster but more about the aioli/sauce and black sesame. Afterthat, nothing is the same again. They have beautiful presentation. 

For entree, we tried the Sampler Trio, Bone in Ribeye, Filet Mignon, and Lobster. Our favorite is the ribeye with truffle mac and cheese with BACON. The best dessert is hand down the souffle. It is not quite the same as other souffle I have. Its more like lava cake and very chocolatey. The rasberry sauce and vanilla bean compliment the dish so well. I burned my tongue twice because I was too excited and ate the hot lava as soon as it oozes out. 
Fortunately, the third time I was about to do it again my husband stopped me coz he knows too well. My husband loves the pineapple upside down cake too. Oh, and the 1980 is so good, it doesnt taste too much alcohol, which could be quite dangerous lol",2016-05-12 09:51:40,Roy's Restaurant,4342 W Boy Scout Blvd,Tampa,FL,27.96159919,-82.51687288,"Restaurants, Seafood, Hawaiian, Asian Fusion, Sushi Bars, Steakhouses"
DqtpJiy9iE5WAC1WTnGTLw,pljgkZSB60BmtbkM6PvsGA,qK7E1up_L7JlJ8yhV6Gfxg,4.0,10,1,4,"Came here for the soft opening and was pleasantly surprised with how well everything ran! There are about 7 tables with 2-4 seats each and the space modern and clean and super grammable lol. You can try all the flavors--they had honeydew (my favorite), matcha, charcoal vanilla, black sesame, taro, and avocado. No ube sadly because it's too expensive to make and too difficult to perfect (edit: Michael reached out to me and let me know ube will be available during the grand opening SO EXCITED!!!)

A cone with unlimited toppings (including pocky, various cereals, toasted marshmallow) will set you back $7 which is a bit on the steep side but for the amount of ice cream and the quality of the flavors, it was worth it! 

Would definitely come back to get other flavors!

EDIT: id actually appreciate Kuriimii a lot more if they offered other pricing options so that we aren't forced to pay a single price for unlimited toppings. Like why if I didn't want any toppings? Or only wanted one? I don't wanna pay $6-7 just for soft serve! Charge a more reasonable amount for no toppings or just 1 topping!",2017-09-08 21:28:25,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
Nae7oUPQhTZ8xW457ZVlXg,MLf4JUa1uzQkDLrBJ5yJHA,xBMkvH_qR-LhA-kJ_Gwvqg,5.0,1,0,0,"Probably the best shaved ice place in Philly, hands down. From what I gathered when I first visited, it was originally from NYC and they decided to expand and boy am I glad that they decided to do so to Philly cuz the city sure could use a good place like this. In terms of how it works, you pick a size (Regular, Large, T.B.O.), a flavor base (Mango, Strawberry, Black Sesame, Lychee, Matcha Green Tea, Taro, or Honeydew), toppings ($0.50 each), and a drizzle to finish (Chocolate Sauce, Condensed Milk, Whipped Cream, Salted Caramel, Strawberry Puree, Peanut Butter Sauce, Marshmellow Creme, or Honey. I ended up getting a regular (more than enough for one person, in my opinion) matcha green tea, assorted toppings, and condensed milk for my drizzle. Boy did the result not disappoint. The shaved ice consistency and texture here is the real deal ... not as good as the real deal in Taiwan but for the States, more than adequate and blowing similar average places like these out of the water. Incredibly yummy overall as my mouth and stomach were really happy and the best part is that this particular kind of dessert is light on the diet in terms of calories. I definitely recommend a visit here for sure!",2017-02-03 00:32:31,Winterfell Dessert,32 S 40th St,Philadelphia,PA,39.956256,-75.202346,"Shaved Ice, Bubble Tea, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Taiwanese"
M2rcZWr8FErp_8TyNfEttg,jFKTlyFPFvWyVEk-rRmFwA,qK7E1up_L7JlJ8yhV6Gfxg,4.0,2,0,0,"I am way more impressed with Kuriimii now than when I first attended the soft opening. At that time, it was pricey, for $7 a cone with unlimited toppings, which were quite limited, and charcoal vanilla had a dollar premium. Now, it's $6 a cone ($5 for a cup) with 2 free toppings (each additional for 50 cents). The constant flavors seem to be matcha, black sesame, charcoal vanilla, and taro. Strawberry and pumpkin spice were new additions this visit-the strawberry was lighter in flavor, while the pumpkin spice was just strong and sweet enough. It is really nice to be able to pick two flavors even if they aren't already swirled together, and have them either side-by-side or stacked. The toppings have expanded to include crushed nuts and gold flakes (though this has an additional charge). I am looking forward to seeing Kuriimii grow as our very own local soft serve jawn, as finally, I can stop thinking about how far away I am from Soft Swerve in NYC. 

What I'll be back for: new flavors and the friendly staff!",2017-10-05 19:57:12,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
QbaC1tMsQpvrTKhsmZtaKw,qEQob9pzNanp9BZbCiUUwQ,qK7E1up_L7JlJ8yhV6Gfxg,4.0,2,0,3,"Cute place to stop for ice cream.  Unique flavors like black sesame, charcoal vanilla, matcha, lychee etc ...some flavors vary per day. Also different flavors of cones to choose from. 2 toppings included when you buy a cone or cup.",2018-04-22 06:02:05,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
xkg-m79I3jgxInTWJUduWg,C-IT-lFZqKzBNsVzj2_ebg,IS3h8_4gL_IbmpVTKDB3LA,5.0,0,0,0,"I didn't know much about this place before being taken here. I went in with zero expectations and my mind basically exploded. 

Everything on the menu was outstanding. The spinach gomai looked like a black brick under the soft lighting of the place, but break it and give it a lil swirl in that sweet black sesame sauce, and you've got yourself probably the best tasting veggie dish I've ever had. 

The ton toro pork jowl was charred in all the right places, and the lemon we squeezed over it cut the fattiness of the meat with perfect acidity. 

Tuna guac had huge tasty chunks of fresh tuna that we mixed with the avocado mixture and that wasabi oil. I didn't want that dish to end.

We also got a salmon roll, shrimp tempura roll, and a kitchen special cold silken tofu dish, which I wasn't a huge fan of thanks to an interesting herb or floral taste. 

The house draft sake over ice was so refreshing and easy to drink, and it definitely had the potential to be super dangerous. 

I hope I get to come back here again on my next Philly visit.",2018-10-02 13:39:33,Royal Sushi & Izakaya,780-782 S 2nd St,Philadelphia,PA,39.9380805,-75.1465231,"Nightlife, Restaurants, Dive Bars, Izakaya, Bars, Sushi Bars, Japanese, Pubs"
IqVqk5xon4A-yxpX-vCnQg,MLf4JUa1uzQkDLrBJ5yJHA,qK7E1up_L7JlJ8yhV6Gfxg,4.0,1,0,1,"I think I found my favorite soft-serve in the Chinatown area of Philly. Located not too far from the Chinatown Friendship Gate, this little joint is known to serve up some rather gnarly soft serve combinations. You can choose either cup ($5) or cone ($6), which comes in either vanilla, chocolate, or cinnamon. There are a total of six soft serve flavors that you can choose from: matcha, black sesame, nutella, charcoal vanilla, honeydew, and taro. Not to mention an assortment of toppings to choose from; first two are on the house, any additional is $0.50 per. As this was my first time here, I chose to get a selection of four flavors (matcha, black sesame, charcoal vanilla, nutella) in one cup with a cinnamon cone on top along with assorted toppings. The nutella is definitely my favorite flavor hands down. It's literally tastes just like nutella in soft serve form ... which is quite legit. The matcha is also pretty authentic although I found it to be a tad too bitter for my liking. Black sesame is also pretty good although it could be a little less grainy. And charcoal vanilla ... what an interesting flavor to write about. Tasted just like vanilla, the charcoal ... didn't really add or take away from the flavor. The cinnamon cone is mad legit ... quite yummy and delicious. Overall, most reasonable prices for great tasting soft serve. Would definitely recommend to others!",2017-11-27 04:18:04,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
nlc8aHv7cNPs2hFqx1F7jg,tvVduaNaiI8ZwS7d5qESVw,qK7E1up_L7JlJ8yhV6Gfxg,5.0,2,0,1,"First off, I took me forever to figure out the pun from their name. The same isn't said for their ice cream; their quality and service did not miss the mark. I have been a few times, so I have tried their charcoal, pumpkin spice (seasonal), black sesame, and matcha flavors. My favorite is the black sesame. So much flavor !

It is roughly $5-7 depending if you get a cup or cup then some extra cents for the taxes. You get two toppings with your purchase but can definitely get more for additional cost. I've read a few reviews about their recent reduction in cost, which is good but keep in mind it's only because of good constant business and service. Overall, I dig this place and trying to take my friend here tonight even though it's Fall.",2017-11-16 22:25:16,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
ZzywMyiaWuA0b7eZMdlKEQ,7cdROpYi9JH_724FS2pMlg,oGDGlUbOjHxmmCh8ZYcDCg,5.0,0,0,0,"i have nothing but good to say about the lark and the wine bistro behind.... we arrived a little early for our dinner reservation so we sat at the bar at les marchands for a delightful, refreshing glass of wine. wonderful environment! we moved over to the lark where we sat a a booth where we could see all that was going on. we had such great service. the food kept coming, and it amazed me;  each dish served at the table got better and better (and it wasn't because of the moscow mules consumed). our party decided to share all the dishes we ordered. we started with the charcuterie plate, pork belly sliders, little gem wedge, the beet salad along with the fried olives. we moved onto the marys roasted chicken - so moist and simple yet flavorful. each dish came out at the perfect time, and each dish was more and more exceptional.  i just might have to go back for the desserts!!!  the milk chocolate pot de creme (an absolute, even if you are not a dessert person),  the cheesecake, black sesame dacquoise, and ice cream sandwich - we did share all of those with coffee. a great ending!
i can't get back soon enough. time to make another reservation!! thank you for such a wonderful evening!
ps...i had to go back the next morning to the lucky penny for a warm scone and latte! perfection!",2013-08-30 09:02:41,The Lark,"131 Anacapa St, Ste A",Santa Barbara,CA,34.4148777,-119.690279,"Nightlife, Bars, Cocktail Bars, Food, American (New), Desserts, Restaurants"
Tpg4o0_hKvygAjaPbkoUSQ,SyOG4eHZK3wv3MnpiZVX9w,1QJD4wh6gdlO6I1h0_FiZg,4.0,0,0,1,"I've been following them since they opened. I read all the reviews, their recipes are original, the business itself seemed like it was a game changer in the baked goods community so I was dying to pay them a visit. This week I did. 
I love their location on Mag st and 9th st. It's a quite place beautifully set with natural light. Good for family, friends or when flying solo. 
Their carrot cake is very moist, I loved finding black sesame seeds. It gave a crunchy addition to the soft cake. The cream cheese icing was nice. Robust in texture but not overly sweet. 
Rye brownies are very rich in flavor, they have cocoa nibs and maldon salt. These are also moist and soft but do hold their shape quiet well. 
Croissants buttery and soft.",2020-01-11 18:38:54,Levee Baking Co.,"3138 Magazine St, Ste D",New Orleans,LA,29.9237454,-90.0861755,"Bakeries, Food, Coffee & Tea"
KXWwCDuy2t1S-hYcJosLig,29K-usmZfVDeIaQ85EG54A,xBMkvH_qR-LhA-kJ_Gwvqg,4.0,1,1,1,"The name is no coincidence, Winterfell Dessert is all about the superficial homage to Game of Thrones with flavors that remind you of the critical scenes from the series, but that's about it.

Must get: taipei, king of the north
Meh: kiss me
Missed out: waffles

I love Hong Kong style shaved ice, which is more of an ice cream with finely shaved and creamy texture than the Italian cousins. The only downside is the cost, which a small (while sizable) portion is quite expensive, even with all of the trimmings. I love the green tea flavoring of taipei and thought the grass jelly added that extra texture. As for the king of the north, you can't go wrong with the black sesame, but I think the vanilla cookies could have been exchanged for something less sweet. Unfortunately, 'kiss me' was the most bland and I did not have much love for the original flavor.

Ultimately, this establishment carried a much greater hipster vibe than a Game of Throne vibe, but you can't argue against the quality of the food, which is what matters.

Sadly, this is not a geekout ice shop.

Food: 5 stars
Price: 3 stars
Service: 4 stars
Ambiance: 4 stars",2018-07-13 00:05:14,Winterfell Dessert,32 S 40th St,Philadelphia,PA,39.956256,-75.202346,"Shaved Ice, Bubble Tea, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Taiwanese"
x8quuguOXMRpuRC8M96Dsg,TV0V5o9M9iVZihUAzm0PIw,U_Sw9VC6mCyTbUo2mejS0A,5.0,0,0,0,"I had a huge craving for bubble tea and lo & behold, while Yelp-ing, my friends & I found this place! I love the fact that they have authentic Asian flavors (my go-to is the black sesame) & you have the options of using other milks and altering the sugar level!

Thanks for being a life saver in my boba crisis!",2019-03-10 18:25:47,Royal Boba,"265 White Bridge Pike, Ste 101",Nashville,TN,36.1431258856,-86.8581593239,"Food, Tea Rooms, Shaved Ice, Bubble Tea, Coffee & Tea, Desserts"
mj1b4I2fwaDyjEZ4DMLp_Q,NJ92D4w6Nc02SYnGjTwBGg,qK7E1up_L7JlJ8yhV6Gfxg,4.0,0,0,0,"When I saw this was opening in Philly I got super excited. I am a huge lover of green tea and taro flavored soft serve ice-cream. I got the cup which was I think was around $6? Kinda of expensive but I shared it with 2 friends. I think getting the cup is the best way to go because it seems like you get more ice cream and it is cheaper than getting it in the cone. I was able to try the green tea swirled with black sesame and it was really good! Super rich, thick, and creamy, my goodness. However, I was kind of unimpressed with their topping choices. I ended up putting Oreo crumbs on it with 2 green tea pocky sticks. I really wanted Mochi but they didn't have any.. I will definitely be back to try their Taro flavor!",2017-12-01 03:22:29,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
akW_JCv94cvHlnDmA6yf_A,oCnLbe9OGnpyQBY4E90bVQ,nR3VW9i2K8033QY0ZMTisw,4.0,2,3,2,"It's not every day you want the experience of an exploding nutsack of flavor in your mouth. Should that day come however, run, don't walk to Zento and order the ice cream mochi. It's two tablespoons of ice cream encased in a ball of sticky rice dough, dusted with an angel's wave of powdered sugar. You'll find green tea, strawberry, vanilla, red bean, and on all the days I'm not there, black sesame, because I really want it and it's Asian Murphy's Law that I'm to be denied.

But you probably didn't come to my review to read about dessert. How's the savory side of the menu? Excellent. I want to give special props to the miso soup, which was extra-tasty and many cuts above the average. From the turf side of town I had the crunchy spicy tuna (very nice) and the yummy Zento Square Sushi (salmon version) with eel, avocado and plum paste. 

Cute, cozy place for a fun evening out with friends -- and solid sushi. Word is they're very consistent, so any night should be fine.",2010-05-02 01:13:03,Zento Contemporary Japanese Cuisine,132 Chestnut St,Philadelphia,PA,39.948163,-75.1437162,"Sushi Bars, Restaurants, Japanese, Asian Fusion, Event Planning & Services, Caterers"
_W-PGLylIlGra9xnxTno6Q,bNnBwW5kNO77KTgMeVhxKg,t07Pof3RG7i-4DdZ5pYdaQ,3.0,2,0,0,"We all try to eat healthy. But sometimes it's hard to have all the right ingredients on hand AND the motivation to chop a million vegetables before they start to grow mold. That's where CoreLife Eatery comes in, a new whole-food chain that recently made its way to Indianapolis in the Castleton area. They claim to be non-GMO and locally sourced with no high fructose corn syrup or artificial colors and flavors and their branding looks like a bright Chipotle. Similar to other fast-casual restaurants that are worming their way into Millennial's hearts and pockets, the restaurant offers grain, salad, and broth bowls that can be customized into a myriad of healthy offerings.

This might sound a little complicated, but it's basically like building a big salad. You pick an already-decided combination from the hanging board or design your own dish, adding things like tuna poke, black sesame seeds, and chopped almonds on top of quinoa and kale. Most bowls have a suggested dressing, which have been prepared fresh, in-house the same day. The chain also offers creative, hand-crafted beverages, such as beet lemonade or apple cider green tea.

CoreLife Eatery was really clogging my Instagram feed, so I decided to give it a try last Sunday with Husband in tow. It was pouring down rain outside, so we ran into an almost empty restaurant (sharp contrast to the lines out the door from the previous week) to see what all the fuss was about. The verdict? Underwhelming. I tried the Tuna Poke grain bowl with miso sesame ginger dressing and Husband ordered the Thai chicken with rice noodles and Thai cashew dressing. My bowl looked pretty and colorful, but became super soggy with too much dressing and the flavors all muddled together into a bland mess after a few bites. Husband's bowl was pretty bland and he was disappointed with the cold noodles and overwhelming amount of cabbage. Both bowls needed some salt or spice or something. There was also a super weird 1/2 slice of store-bought bread that accompanied my dish as a ""side,"" but no other side options (I need my kettle chips!). I sampled almost all of the fruit beverages and was very let down with the taste and sweetness without finding any favorites.

I like so many ideas from CoreLife Eatery, like the protein-rich bowls, antibiotic-free meats, and pretty affordable entrees (around $10), but there has got to be a way to make them more palatable. Husband ran to Wendy's an hour later. If I went again, I would order something different and definitely ask for dressing on the side. Or maybe I just won't go again.",2017-11-05 19:10:29,CoreLife Eatery,4335 E 82nd St,Indianapolis,IN,39.9060987371,-86.0939471329,"Restaurants, American (New), Soup, Cafes, Salad, Noodles"
8vUO00OaEtGVIF1uJ1yl5A,CcqpZkc5ngs88akzQ0rFHg,xBMkvH_qR-LhA-kJ_Gwvqg,5.0,1,0,0,"Came here last week with my SO because I love ice cream and I love it EVEN MORE when it's shaved and snowy with toppings and color changing spoons! I actually didn't love the shaved ice as much as I do ""snowdays"" in NY, but it's still really solid. PLUS the staff is really great and I love the space!

If you've ever been to 'Snowdays' the concept is really similar, with the choice of a base shaved ice cream flavor*, toppings for $.50 each*, ""dressings"" which are free*, and three sizes of cups (Regular $5, Large $6.5, Mountain $8.5). The other option is to get one of their ""specials"" which are pre-decided mixes*. ($6 regular, $8 large, $10 mountain).

*Ice cream flavors:black sesame, green tea, taro, honeydew, mango, strawberry, lychee 
*Toppings: almonds, pocky sticks, seasonal fruit, grass jelly, mochi, egg pudding, etc.
*""Dressings"": condensed milk, strawberry puree, etc.
*Pre-decided mixes:
         -Boyfriend: taro, red bean, fruity pebbles, etc. 
         -Taipei: Matcha, grass jelly, red bean, mochi, condensed milk

I decided on the J.S. (John Snow) but didn't love the idea of vanilla cookies and cream, so the staff (graciously!) let me do a swap out for strawberries. ALSO when we were rung up I realized after paying that I was charged for a regular when I wanted a large, and the cashier was really great about it and gave me the large cup for no additional cost (so with that plus the 25% check in discount it ends up being super cheap). 

Hung around for a bit after eating to watch batman (which they had on the TV) and play chess! 
Definitely worth a visit!",2016-07-13 00:15:39,Winterfell Dessert,32 S 40th St,Philadelphia,PA,39.956256,-75.202346,"Shaved Ice, Bubble Tea, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Taiwanese"
5kGPUiKToR_uvxRtGY0zng,mtdNGginJmkll9XA5JKANg,qK7E1up_L7JlJ8yhV6Gfxg,4.0,2,0,0,"An instagrammable soft serve shop with flavors that remind me of traditional Asian soft serve places (matcha, black sesame, strawberry, charcoal vanilla, taro). 

A cup is $5 and a cone is $6; it comes with 2 free toppings, with additional toppings 50 cents each. Seems a little pricey, but they do give you a hefty amount of ice cream, so it's definitely shareable. Service is great and the seating, bathroom, etc. are clean. There's also free wifi! Great place to grab dessert.",2017-10-24 00:26:58,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
NDbP096RnrRewQYynIyiqA,iWb-6tFQqn1eILNkhKjnHQ,LuPK46HMxRYEVTXVbBCR1g,5.0,1,0,0,"I ABSOLUTELY LOVE THIS PLACE! The food and vibe are spot on for the casual cool place that it is. What really has me singing its praises is the food. It's so absolutely delicious. They were able to make most dishes vegan per my friend's dietary restrictions. I'd say the Mie Goreng is even better without the fish sauce because I tried both versions! We ALL loved the Crispy Brussel Sprouts, the Potato Wedges, the Rice Pilaf, the Crispy Duck Salad, the Crispy Rice Salad, and the Black SesameTres Leches. The Krupuk + Sambal and Signature WIngs were good. The staff was great. I can't wait to come back.",2019-01-14 23:44:36,Sama Sama Kitchen,1208 State St,Santa Barbara,CA,34.4237005,-119.7046377,"Cocktail Bars, Farmers Market, Tapas Bars, Food, Desserts, Nightlife, Asian Fusion, Restaurants, Tapas/Small Plates, Bars, Indonesian"
kJNsON7l-aBooTEl0ESokQ,UenZGGo_ALcw0E-KlzKboA,qK7E1up_L7JlJ8yhV6Gfxg,5.0,2,0,0,Ooooof. I went here a while back as soon as they had opened with a friend. She's a foodie and had heard the hype about this place and their Vietnamese Coffee ice cream?? Amazing!! I am biased though as someone who just enjoys any viet coffee flavored thing- although I did also try their matcha green tea and black sesame ice creams (which were also amazing). Can't wait til' they reopen. Worth the hype.,2019-03-23 07:34:49,Kuriimii,1023 Cherry St,Philadelphia,PA,39.9547891,-75.1569208,"Food, Ice Cream & Frozen Yogurt"
NWOJ2e9CSJJ5VikVj0q9cQ,jFKTlyFPFvWyVEk-rRmFwA,xBMkvH_qR-LhA-kJ_Gwvqg,4.0,0,0,0,"Vibes: bright, casual, fun, nerdy with the funko pop-filled shelves, board games, and GoT shoutouts right from the door, smells like spun sugar

Tasting notes:
-black sesame shaved ice with red beans and condensed milk: fluffy, feathery in texture, light in flavor; the ice becomes like a sticky soft serve when compacted/starts to melt; liked that the red beans were whole and not the paste kind

Other thoughts:
-love that there are DIY and set options for shaved ice in different sizes, a great variety of toppings from nuts to mochi to fruit, egg waffle sundaes, and many flavors of bubble tea (looking at the black sesame milk tea since its harder to find on menus)
-comfy armchairs to lounge and a good handful of tables for dessert dates

Will be back for: more shaved ice and that black sesame milk tea!",2018-02-23 04:44:50,Winterfell Dessert,32 S 40th St,Philadelphia,PA,39.956256,-75.202346,"Shaved Ice, Bubble Tea, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Taiwanese"
EnNW1-vDVF2V5Y3gsXD2Hg,bUN-sLR8fN7jKuhXoa0mvw,nb4q4rKYdtgH6I8Mbm93VA,4.0,0,0,0,"Very good quality ramen, ordered the akamaru ramen and takoyaki, very hot and came out fresh 

The broth on the akamaru was creamy and had a what seems to be black sesame garlic, it's that rich flavor that you like in your soups and keeps you coming back. Charshu was the circular one And they gave plenty of scallions. 

Menu had plenty of other options such as katsu and curry dishes. 

Nothing too much to say on the decor, looks like a restaurant lol

If you're looking for a ramen fix, give this place a try",2019-06-30 16:59:09,Rai Rai Ramen & Hawaiian BBQ,124 E Market St,West Chester,PA,39.9607050473,-75.6021107679,"Ramen, Japanese, Hawaiian, Noodles, Barbeque, Restaurants"
